txn_id,sender_id,receiver_id,amount,txn_type,txn_timestamp,channel
TXN0013879,ACC0000853,ACC0002904,799.94,P2P,2026-08-07 02:11:09.404412,QR
TXN0019464,ACC0003241,ACC0004196,754.98,P2P,2026-08-07 02:11:20.977823,INTENT
TXN0035694,ACC0001607,ACC0001479,795.1,P2P,2026-08-07 02:11:30.562667,INTENT
TXN0006459,ACC0001282,ACC0000255,504.96,P2M,2026-08-07 02:11:35.364836,INTENT
TXN0029420,ACC0002845,ACC0000046,633.45,P2P,2026-08-07 02:11:40.917947,UPI_APP
TXN0009822,ACC0001806,ACC0001901,4096.84,P2P,2026-08-07 02:12:03.904464,INTENT
TXN0040345,ACC0003986,ACC0000588,1741.05,P2P,2026-08-07 02:12:42.964035,UPI_APP
TXN0009023,ACC0003662,ACC0003031,461.07,P2P,2026-08-07 02:13:03.889999,INTENT
TXN0029700,ACC0001414,ACC0002483,1236.35,P2P,2026-08-07 02:13:13.272997,INTENT
TXN0043529,ACC0003805,ACC0003221,230.18,P2P,2026-08-07 02:13:21.221195,UPI_APP
TXN0002938,ACC0001973,ACC0001895,442.1,P2M,2026-08-07 02:13:36.701235,QR
TXN0010251,ACC0001662,ACC0002160,272.37,P2P,2026-08-07 02:13:55.264229,UPI_APP
TXN0012952,ACC0002756,ACC0002463,433.13,P2P,2026-08-07 02:14:05.909648,UPI_APP
TXN0017677,ACC0000777,ACC0001263,382.53,P2P,2026-08-07 02:14:12.566044,QR
TXN0015008,ACC0000800,ACC0000987,760.8,P2P,2026-08-07 02:14:24.219947,QR
TXN0046297,ACC0001547,ACC0004249,235.81,P2P,2026-08-07 02:15:40.746878,UPI_APP
TXN0035838,ACC0000035,ACC0001511,178.31,P2P,2026-08-07 02:15:43.891390,QR
TXN0020526,ACC0004207,ACC0002507,509.51,P2P,2026-08-07 02:15:54.970822,INTENT
TXN0001230,ACC0002015,ACC0002801,1366.06,P2P,2026-08-07 02:15:55.679552,UPI_APP
TXN0021881,ACC0000631,ACC0000108,659.24,P2P,2026-08-07 02:16:02.551592,INTENT
TXN0034340,ACC0003477,ACC0000863,542.22,P2P,2026-08-07 02:16:22.278688,UPI_APP
TXN0035072,ACC0004302,ACC0001654,699.55,P2P,2026-08-07 02:16:25.006260,INTENT
TXN0039918,ACC0000818,ACC0004216,437.43,P2P,2026-08-07 02:16:32.290812,UPI_APP
TXN0022474,ACC0000570,ACC0003969,683.25,P2P,2026-08-07 02:16:55.110547,QR
TXN0009102,ACC0000053,ACC0004388,1097.12,P2P,2026-08-07 02:16:55.857210,QR
TXN0033849,ACC0003117,ACC0002772,207.21,P2M,2026-08-07 02:17:00.135800,UPI_APP
TXN0035333,ACC0002283,ACC0002074,88.34,P2P,2026-08-07 02:17:08.356900,UPI_APP
TXN0045382,ACC0001823,ACC0002637,63.88,P2P,2026-08-07 02:17:12.748242,INTENT
TXN0018408,ACC0000154,ACC0001026,245.38,P2P,2026-08-07 02:17:19.321265,QR
TXN0029479,ACC0003123,ACC0001722,280.48,P2P,2026-08-07 02:18:00.647084,INTENT
TXN0040782,ACC0003777,ACC0002649,380.69,P2M,2026-08-07 02:18:10.702879,UPI_APP
TXN0013231,ACC0000903,ACC0002444,591.7,P2M,2026-08-07 02:18:13.455236,INTENT
TXN0025133,ACC0002427,ACC0000765,1490.11,P2M,2026-08-07 02:18:39.168826,UPI_APP
TXN0043925,ACC0004201,ACC0003766,337.23,P2P,2026-08-07 02:18:48.256797,QR
TXN0048621,ACC0003076,ACC0000167,214.64,P2M,2026-08-07 02:19:11.942998,UPI_APP
TXN0021698,ACC0003943,ACC0003333,2213.09,P2P,2026-08-07 02:19:18.729221,QR
TXN0024847,ACC0001074,ACC0002289,5739.39,P2P,2026-08-07 02:19:29.320162,QR
TXN0011742,ACC0003986,ACC0003307,1437.8,P2P,2026-08-07 02:19:56.144705,UPI_APP
TXN0044445,ACC0003834,ACC0002492,927.59,P2M,2026-08-07 02:20:05.031251,QR
TXN0033674,ACC0004294,ACC0003992,1813.9,P2M,2026-08-07 02:20:14.923670,UPI_APP
TXN0029585,ACC0000799,ACC0002843,784.78,P2P,2026-08-07 02:20:15.752271,QR
TXN0035220,ACC0002183,ACC0002929,1002.71,P2P,2026-08-07 02:20:41.687024,UPI_APP
TXN0011933,ACC0001383,ACC0001578,869.8,P2P,2026-08-07 02:20:48.258460,INTENT
TXN0048690,ACC0000502,ACC0002633,149.23,P2P,2026-08-07 02:20:48.663281,INTENT
TXN0034933,ACC0000361,ACC0002301,4042.47,P2P,2026-08-07 02:21:00.515177,QR
TXN0039850,ACC0000209,ACC0000307,221.33,P2P,2026-08-07 02:21:12.209295,INTENT
TXN0036516,ACC0004402,ACC0004407,270.06,P2P,2026-08-07 02:21:21.656053,QR
TXN0037084,ACC0004339,ACC0000248,1304.3,P2P,2026-08-07 02:21:23.386629,INTENT
TXN0038207,ACC0001676,ACC0002525,961.9,P2P,2026-08-07 02:21:34.771388,INTENT
TXN0005818,ACC0000552,ACC0001605,1050.13,P2P,2026-08-07 02:21:38.032761,INTENT
TXN0018595,ACC0000023,ACC0001028,1020.71,P2P,2026-08-07 02:21:55.035377,INTENT
TXN0018577,ACC0003944,ACC0001288,195.24,P2P,2026-08-07 02:21:57.699634,UPI_APP
TXN0012124,ACC0003097,ACC0001907,596.28,P2P,2026-08-07 02:22:02.406699,UPI_APP
TXN0012206,ACC0002586,ACC0001212,212.15,P2P,2026-08-07 02:22:11.815248,QR
TXN0031725,ACC0001134,ACC0003643,771.73,P2P,2026-08-07 02:22:27.033038,INTENT
TXN0035835,ACC0001305,ACC0001183,785.61,P2P,2026-08-07 02:22:28.049967,UPI_APP
TXN0019122,ACC0000466,ACC0001932,589.96,P2P,2026-08-07 02:22:56.169221,INTENT
TXN0020783,ACC0004289,ACC0001947,450.03,P2P,2026-08-07 02:23:01.774685,UPI_APP
TXN0016115,ACC0001342,ACC0003080,1333.07,P2P,2026-08-07 02:24:25.077861,UPI_APP
TXN0006919,ACC0003306,ACC0003274,237.64,P2P,2026-08-07 02:24:41.945885,UPI_APP
TXN0033619,ACC0001974,ACC0003616,303.72,P2P,2026-08-07 02:24:44.581317,QR
TXN0030480,ACC0001285,ACC0001206,1190.6,P2P,2026-08-07 02:24:46.229029,INTENT
TXN0021941,ACC0001944,ACC0001141,409.03,P2P,2026-08-07 02:24:46.890005,UPI_APP
TXN0024477,ACC0000805,ACC0001967,470.96,P2P,2026-08-07 02:25:07.224939,QR
TXN0022997,ACC0002251,ACC0001353,718.04,P2P,2026-08-07 02:25:20.209325,QR
TXN0000488,ACC0000169,ACC0003806,1550.05,P2P,2026-08-07 02:25:21.002482,QR
TXN0010312,ACC0002234,ACC0004062,666.8,P2P,2026-08-07 02:25:27.553933,UPI_APP
TXN0046343,ACC0000357,ACC0002074,1125.96,P2P,2026-08-07 02:26:03.312834,INTENT
TXN0031611,ACC0001481,ACC0003233,4120.28,P2P,2026-08-07 02:26:06.460859,INTENT
TXN0022507,ACC0004295,ACC0002920,851.73,P2P,2026-08-07 02:26:19.254193,INTENT
TXN0016376,ACC0000419,ACC0001969,356.63,P2P,2026-08-07 02:26:21.580389,QR
TXN0002280,ACC0000683,ACC0004260,147.0,P2P,2026-08-07 02:26:26.099363,QR
TXN0049261,ACC0004046,ACC0000213,1741.42,P2M,2026-08-07 02:26:26.858852,QR
TXN0028452,ACC0002560,ACC0003094,117.66,P2P,2026-08-07 02:26:34.982208,QR
TXN0012088,ACC0001538,ACC0003270,383.93,P2M,2026-08-07 02:26:35.052478,UPI_APP
TXN0026942,ACC0004491,ACC0002837,405.15,P2P,2026-08-07 02:26:57.290436,QR
TXN0045744,ACC0000754,ACC0004391,265.25,P2M,2026-08-07 02:27:00.756416,INTENT
TXN0045894,ACC0001458,ACC0002882,409.02,P2P,2026-08-07 02:27:05.183584,QR
TXN0043302,ACC0001260,ACC0003464,1075.92,P2P,2026-08-07 02:27:16.684603,INTENT
TXN0010418,ACC0000157,ACC0002363,1088.63,P2M,2026-08-07 02:27:16.990131,UPI_APP
TXN0017341,ACC0001391,ACC0001995,1301.88,P2M,2026-08-07 02:27:18.606472,UPI_APP
TXN0034323,ACC0002224,ACC0000427,723.22,P2P,2026-08-07 02:27:32.067490,INTENT
TXN0036780,ACC0003305,ACC0003703,518.73,P2M,2026-08-07 02:27:37.876788,INTENT
TXN0038124,ACC0003811,ACC0000216,381.85,P2P,2026-08-07 02:27:47.640361,QR
TXN0046770,ACC0000472,ACC0000746,713.24,P2M,2026-08-07 02:27:51.531250,UPI_APP
TXN0047273,ACC0001868,ACC0002343,920.76,P2P,2026-08-07 02:28:06.799728,UPI_APP
TXN0018491,ACC0002248,ACC0004149,2136.08,P2P,2026-08-07 02:28:36.731509,INTENT
TXN0045128,ACC0003530,ACC0004464,308.57,P2P,2026-08-07 02:28:40.676741,UPI_APP
TXN0012287,ACC0001829,ACC0001995,698.95,P2P,2026-08-07 02:28:42.220687,QR
TXN0025774,ACC0001891,ACC0001144,154.49,P2M,2026-08-07 02:28:54.211311,INTENT
TXN0030672,ACC0000781,ACC0001088,1159.7,P2M,2026-08-07 02:28:54.986080,UPI_APP
TXN0013182,ACC0001699,ACC0003866,735.37,P2P,2026-08-07 02:29:00.867190,QR
TXN0026645,ACC0000577,ACC0002284,754.35,P2M,2026-08-07 02:29:13.465290,UPI_APP
TXN0014154,ACC0000642,ACC0002830,936.75,P2M,2026-08-07 02:29:26.870992,UPI_APP
TXN0037780,ACC0004240,ACC0003937,751.96,P2P,2026-08-07 02:29:38.627643,INTENT
TXN0006296,ACC0000192,ACC0003635,1070.05,P2M,2026-08-07 02:29:41.393647,UPI_APP
TXN0018354,ACC0002513,ACC0000186,496.11,P2M,2026-08-07 02:30:00.370325,INTENT
TXN0044394,ACC0001321,ACC0000634,551.95,P2P,2026-08-07 02:30:01.640034,INTENT
TXN0025877,ACC0002762,ACC0001525,312.29,P2P,2026-08-07 02:30:05.400345,UPI_APP
TXN0048241,ACC0000128,ACC0002851,654.7,P2M,2026-08-07 02:30:23.935205,QR
TXN0040077,ACC0001773,ACC0002348,302.72,REFUND,2026-08-07 02:30:36.584086,UPI_APP
TXN0036667,ACC0000037,ACC0004450,863.14,P2P,2026-08-07 02:30:39.743195,UPI_APP
TXN0026174,ACC0003680,ACC0003234,315.97,P2P,2026-08-07 02:31:04.393769,INTENT
TXN0045694,ACC0001219,ACC0001789,180.67,P2M,2026-08-07 02:31:16.424069,INTENT
TXN0031626,ACC0003913,ACC0002045,73.56,P2P,2026-08-07 02:31:19.714317,QR
TXN0015298,ACC0003492,ACC0001621,616.97,P2P,2026-08-07 02:31:28.778659,INTENT
TXN0003741,ACC0001914,ACC0000347,2461.59,P2P,2026-08-07 02:31:42.334455,UPI_APP
TXN0032636,ACC0000667,ACC0003337,145.84,P2M,2026-08-07 02:31:43.130399,QR
TXN0043737,ACC0001483,ACC0000325,1285.07,P2P,2026-08-07 02:31:50.530148,INTENT
TXN0019213,ACC0001956,ACC0004364,521.74,P2M,2026-08-07 02:31:55.298505,INTENT
TXN0042227,ACC0001147,ACC0000675,2024.36,P2P,2026-08-07 02:31:58.148323,UPI_APP
TXN0037922,ACC0003569,ACC0002823,1829.06,P2P,2026-08-07 02:32:06.215006,QR
TXN0039518,ACC0002645,ACC0002985,503.83,P2P,2026-08-07 02:32:19.233627,INTENT
TXN0024677,ACC0002308,ACC0001393,595.55,P2P,2026-08-07 02:32:52.997001,UPI_APP
TXN0033495,ACC0004283,ACC0001440,434.02,P2M,2026-08-07 02:33:01.303575,QR
TXN0018136,ACC0002455,ACC0004000,827.29,P2P,2026-08-07 02:33:04.133439,UPI_APP
TXN0000753,ACC0003959,ACC0001957,735.4,P2P,2026-08-07 02:33:08.708090,QR
TXN0041911,ACC0003606,ACC0001835,2005.19,P2P,2026-08-07 02:33:32.730283,INTENT
TXN0012996,ACC0000178,ACC0002987,3828.62,P2P,2026-08-07 02:33:42.161894,UPI_APP
TXN0002278,ACC0004259,ACC0004274,845.34,REFUND,2026-08-07 02:34:03.389166,INTENT
TXN0025686,ACC0003286,ACC0003864,112.58,P2P,2026-08-07 02:34:05.495414,QR
TXN0032625,ACC0000470,ACC0002100,1318.97,P2P,2026-08-07 02:34:07.982910,INTENT
TXN0044565,ACC0004202,ACC0000374,445.05,P2P,2026-08-07 02:34:15.781143,INTENT
TXN0022283,ACC0000992,ACC0002890,399.35,REFUND,2026-08-07 02:34:20.199139,INTENT
TXN0036439,ACC0001605,ACC0000453,1968.31,P2P,2026-08-07 02:34:38.684040,INTENT
TXN0049962,ACC0000900,ACC0002335,3895.82,P2P,2026-08-07 02:34:50.435719,UPI_APP
TXN0048629,ACC0001076,ACC0004282,442.61,P2P,2026-08-07 02:34:52.912703,QR
TXN0014093,ACC0000881,ACC0003496,1794.31,P2P,2026-08-07 02:34:56.470091,INTENT
TXN0001336,ACC0001034,ACC0001052,305.58,P2P,2026-08-07 02:35:32.603253,QR
TXN0006222,ACC0002114,ACC0004381,2835.34,P2P,2026-08-07 02:35:37.006929,QR
TXN0023126,ACC0001854,ACC0002033,127.91,P2M,2026-08-07 02:35:50.234925,UPI_APP
TXN0013476,ACC0000478,ACC0002215,417.22,P2P,2026-08-07 02:36:02.726677,UPI_APP
TXN0025334,ACC0002265,ACC0000490,2658.98,P2P,2026-08-07 02:36:05.906750,INTENT
TXN0047853,ACC0001340,ACC0002506,168.81,P2P,2026-08-07 02:36:11.284153,UPI_APP
TXN0015688,ACC0001928,ACC0003049,328.45,P2P,2026-08-07 02:36:19.076306,UPI_APP
TXN0027738,ACC0001571,ACC0003551,3387.05,P2P,2026-08-07 02:36:27.163172,UPI_APP
TXN0015950,ACC0000639,ACC0002027,1669.83,P2P,2026-08-07 02:36:28.479058,INTENT
TXN0008787,ACC0000318,ACC0000019,442.99,P2P,2026-08-07 02:36:32.132805,UPI_APP
TXN0016747,ACC0004290,ACC0003058,521.69,P2P,2026-08-07 02:36:44.787477,UPI_APP
TXN0021516,ACC0003184,ACC0000228,122.12,P2P,2026-08-07 02:36:49.153771,INTENT
TXN0003758,ACC0000609,ACC0000213,1093.11,P2P,2026-08-07 02:36:58.579477,INTENT
TXN0042902,ACC0001796,ACC0002553,1572.02,P2M,2026-08-07 02:37:20.376947,UPI_APP
TXN0010093,ACC0002491,ACC0001617,490.85,P2M,2026-08-07 02:37:31.265760,INTENT
TXN0031630,ACC0004383,ACC0000783,88.07,P2M,2026-08-07 02:37:31.907469,INTENT
TXN0048562,ACC0001075,ACC0001918,935.7,P2P,2026-08-07 02:37:44.079049,QR
TXN0033335,ACC0002442,ACC0001709,694.73,P2P,2026-08-07 02:37:47.137236,QR
TXN0048027,ACC0003709,ACC0004226,1326.0,P2P,2026-08-07 02:37:51.378396,QR
TXN0020689,ACC0000499,ACC0001476,631.81,P2M,2026-08-07 02:38:04.562879,UPI_APP
TXN0043783,ACC0003311,ACC0002908,283.51,P2M,2026-08-07 02:38:07.818758,UPI_APP
TXN0012931,ACC0004163,ACC0001541,575.41,P2P,2026-08-07 02:38:17.102322,QR
TXN0019647,ACC0002668,ACC0002526,464.61,P2P,2026-08-07 02:38:24.040941,QR
TXN0026424,ACC0003083,ACC0000727,755.28,P2P,2026-08-07 02:38:28.963598,QR
TXN0041151,ACC0002580,ACC0002513,907.29,P2M,2026-08-07 02:38:36.581810,UPI_APP
TXN0048340,ACC0001079,ACC0001823,401.97,REFUND,2026-08-07 02:38:52.711510,INTENT
TXN0047904,ACC0003137,ACC0001664,100.91,P2P,2026-08-07 02:38:54.205532,INTENT
TXN0026546,ACC0004052,ACC0003387,314.4,P2M,2026-08-07 02:38:58.854038,UPI_APP
TXN0032354,ACC0002244,ACC0002989,496.19,P2M,2026-08-07 02:39:02.116642,INTENT
TXN0043427,ACC0002911,ACC0001636,3371.99,P2M,2026-08-07 02:39:15.012351,INTENT
TXN0045746,ACC0001383,ACC0003735,1250.29,P2P,2026-08-07 02:39:23.441503,UPI_APP
TXN0022004,ACC0004183,ACC0002309,768.02,P2P,2026-08-07 02:39:44.293260,UPI_APP
TXN0032821,ACC0001516,ACC0000818,154.14,P2P,2026-08-07 02:39:51.981441,UPI_APP
TXN0014278,ACC0002932,ACC0004182,1132.79,P2M,2026-08-07 02:39:54.448068,UPI_APP
TXN0038724,ACC0001031,ACC0000422,520.9,P2P,2026-08-07 02:40:03.908281,INTENT
TXN0023254,ACC0004146,ACC0004075,1957.21,P2M,2026-08-07 02:40:07.895428,INTENT
TXN0028020,ACC0001045,ACC0000668,2654.34,P2M,2026-08-07 02:40:12.328370,INTENT
TXN0005130,ACC0000826,ACC0002673,699.32,P2P,2026-08-07 02:40:16.599813,INTENT
TXN0046459,ACC0001856,ACC0003308,2797.88,P2P,2026-08-07 02:40:23.939707,QR
TXN0028240,ACC0003647,ACC0001986,2013.38,P2P,2026-08-07 02:40:54.799785,INTENT
TXN0001672,ACC0002423,ACC0002895,355.88,REFUND,2026-08-07 02:41:00.583228,UPI_APP
TXN0009789,ACC0001061,ACC0003249,492.08,P2P,2026-08-07 02:41:03.458753,QR
TXN0011020,ACC0001335,ACC0002759,542.53,P2P,2026-08-07 02:41:03.672565,INTENT
TXN0007887,ACC0000454,ACC0001344,888.6,P2P,2026-08-07 02:41:13.040677,INTENT
TXN0021180,ACC0001423,ACC0002043,711.48,P2P,2026-08-07 02:41:22.377391,INTENT
TXN0000089,ACC0001779,ACC0001524,463.54,P2P,2026-08-07 02:41:22.529703,INTENT
TXN0019844,ACC0004072,ACC0003983,419.39,P2P,2026-08-07 02:41:31.846542,UPI_APP
TXN0001538,ACC0000159,ACC0000150,320.86,P2P,2026-08-07 02:41:32.244603,UPI_APP
TXN0047289,ACC0004061,ACC0002574,1692.75,P2P,2026-08-07 02:42:00.437681,QR
TXN0038777,ACC0003930,ACC0001163,53.8,P2P,2026-08-07 02:42:10.290210,UPI_APP
TXN0046934,ACC0001850,ACC0002815,1109.68,P2P,2026-08-07 02:42:17.064222,INTENT
TXN0047351,ACC0004491,ACC0003800,760.11,P2P,2026-08-07 02:43:28.784360,UPI_APP
TXN0027701,ACC0002459,ACC0003180,4812.08,P2P,2026-08-07 02:43:30.192208,QR
TXN0028347,ACC0003604,ACC0004367,1530.54,P2M,2026-08-07 02:43:45.952461,INTENT
TXN0015812,ACC0003410,ACC0000784,1216.73,P2M,2026-08-07 02:44:06.852162,QR
TXN0034909,ACC0001794,ACC0001887,788.3,P2P,2026-08-07 02:44:32.662454,UPI_APP
TXN0002336,ACC0000399,ACC0002782,760.36,P2M,2026-08-07 02:44:40.915625,UPI_APP
TXN0001149,ACC0002364,ACC0003119,253.23,P2M,2026-08-07 02:44:44.357685,UPI_APP
TXN0019378,ACC0000619,ACC0004336,558.18,P2P,2026-08-07 02:45:00.935768,QR
TXN0043053,ACC0001116,ACC0003854,489.11,P2M,2026-08-07 02:45:04.792718,UPI_APP
TXN0007798,ACC0000937,ACC0000462,64.24,P2P,2026-08-07 02:45:14.211785,QR
TXN0018753,ACC0003256,ACC0001476,2156.36,P2P,2026-08-07 02:45:25.752592,INTENT
TXN0000556,ACC0000009,ACC0001222,195.5,P2M,2026-08-07 02:46:15.994046,QR
TXN0043817,ACC0002569,ACC0002948,369.75,P2P,2026-08-07 02:46:21.309422,QR
TXN0005720,ACC0001736,ACC0001369,885.41,P2P,2026-08-07 02:46:26.719564,UPI_APP
TXN0037545,ACC0004236,ACC0002779,83.09,P2P,2026-08-07 02:46:56.771879,INTENT
TXN0028791,ACC0004312,ACC0003535,790.84,P2P,2026-08-07 02:47:06.949325,QR
TXN0030551,ACC0002825,ACC0001887,1570.01,P2P,2026-08-07 02:47:28.459038,UPI_APP
TXN0017039,ACC0002857,ACC0002508,2044.94,P2P,2026-08-07 02:47:30.729559,QR
TXN0046004,ACC0000373,ACC0002699,129.56,P2P,2026-08-07 02:47:58.086253,INTENT
TXN0005453,ACC0001832,ACC0001162,974.19,P2P,2026-08-07 02:48:13.159887,INTENT
TXN0023845,ACC0002486,ACC0001164,621.46,P2P,2026-08-07 02:48:22.416658,UPI_APP
TXN0025690,ACC0002512,ACC0000103,1295.39,P2P,2026-08-07 02:48:32.827525,UPI_APP
TXN0038759,ACC0003873,ACC0001235,560.61,P2P,2026-08-07 02:48:35.301417,INTENT
TXN0045939,ACC0002163,ACC0002912,747.55,P2P,2026-08-07 02:48:44.418911,INTENT
TXN0044601,ACC0001708,ACC0000970,405.27,P2M,2026-08-07 02:49:01.152400,INTENT
TXN0034058,ACC0001226,ACC0000952,840.84,P2M,2026-08-07 02:49:09.623987,QR
TXN0001530,ACC0003487,ACC0001215,4504.89,P2P,2026-08-07 02:49:12.905571,UPI_APP
TXN0042899,ACC0003294,ACC0003989,1892.86,P2M,2026-08-07 02:49:15.445082,QR
TXN0025700,ACC0002666,ACC0004418,1908.0,P2M,2026-08-07 02:49:21.782214,QR
TXN0035974,ACC0002944,ACC0001075,394.91,P2P,2026-08-07 02:49:37.152322,QR
TXN0037867,ACC0001432,ACC0002543,2239.43,P2P,2026-08-07 02:50:09.159744,UPI_APP
TXN0000974,ACC0002719,ACC0002647,2200.04,P2P,2026-08-07 02:50:28.617814,UPI_APP
TXN0022565,ACC0002074,ACC0002832,859.44,P2P,2026-08-07 02:50:34.184459,INTENT
TXN0048221,ACC0002897,ACC0004407,2201.72,P2P,2026-08-07 02:51:09.022654,INTENT
TXN0006843,ACC0001830,ACC0003451,1080.21,REFUND,2026-08-07 02:51:24.280365,INTENT
TXN0029133,ACC0004291,ACC0003837,1187.27,P2P,2026-08-07 02:51:35.708959,INTENT
TXN0049761,ACC0003179,ACC0000325,1636.86,P2P,2026-08-07 02:51:45.959846,QR
TXN0025756,ACC0002932,ACC0001715,428.81,P2P,2026-08-07 02:51:53.844708,UPI_APP
TXN0013664,ACC0003791,ACC0002810,47.45,P2P,2026-08-07 02:52:01.392549,QR
TXN0046994,ACC0002704,ACC0000327,1285.06,P2P,2026-08-07 02:52:06.100181,INTENT
TXN0039587,ACC0000427,ACC0001506,1367.97,P2P,2026-08-07 02:52:14.031009,QR
TXN0042525,ACC0001122,ACC0002335,1366.19,P2P,2026-08-07 02:52:14.407234,INTENT
TXN0005927,ACC0000895,ACC0004111,1275.87,REFUND,2026-08-07 02:52:21.944587,UPI_APP
TXN0025738,ACC0000822,ACC0001489,421.51,P2P,2026-08-07 02:52:26.040467,INTENT
TXN0043604,ACC0000246,ACC0001418,143.11,P2P,2026-08-07 02:52:26.539913,INTENT
TXN0002657,ACC0000411,ACC0002647,391.54,P2P,2026-08-07 02:52:41.009484,QR
TXN0048028,ACC0001812,ACC0003987,140.76,P2P,2026-08-07 02:52:43.150709,INTENT
TXN0011892,ACC0000265,ACC0001652,78.27,REFUND,2026-08-07 02:52:47.211895,UPI_APP
TXN0049069,ACC0001120,ACC0001154,1799.99,REFUND,2026-08-07 02:53:15.484178,QR
TXN0033220,ACC0000883,ACC0004088,1266.51,P2P,2026-08-07 02:53:18.121015,QR
TXN0045945,ACC0004130,ACC0000634,444.46,P2P,2026-08-07 02:53:35.366501,UPI_APP
TXN0031424,ACC0001974,ACC0000267,785.35,P2P,2026-08-07 02:53:42.007728,INTENT
TXN0009551,ACC0001981,ACC0000511,3226.8,P2M,2026-08-07 02:53:52.058368,QR
TXN0045667,ACC0003443,ACC0003068,618.21,P2P,2026-08-07 02:53:53.399166,QR
TXN0034018,ACC0002308,ACC0004331,4150.05,P2P,2026-08-07 02:53:57.157579,INTENT
TXN0028309,ACC0002891,ACC0003373,371.41,P2M,2026-08-07 02:53:57.370719,INTENT
TXN0023582,ACC0000049,ACC0002532,395.84,P2P,2026-08-07 02:54:03.497072,QR
TXN0002098,ACC0001717,ACC0001051,1389.95,P2P,2026-08-07 02:54:03.671862,INTENT
TXN0026247,ACC0000491,ACC0003899,403.85,P2P,2026-08-07 02:54:04.669565,QR
TXN0038321,ACC0002862,ACC0003547,325.36,P2M,2026-08-07 02:54:12.911271,UPI_APP
TXN0001332,ACC0002195,ACC0004261,1565.58,P2M,2026-08-07 02:54:22.501607,INTENT
TXN0002045,ACC0000930,ACC0001754,2991.7,P2P,2026-08-07 02:54:50.871824,QR
TXN0011071,ACC0000161,ACC0002742,603.41,P2P,2026-08-07 02:54:51.790766,QR
TXN0012214,ACC0000957,ACC0002354,1203.02,P2P,2026-08-07 02:54:58.110749,QR
TXN0015417,ACC0004411,ACC0003747,4045.7,REFUND,2026-08-07 02:55:02.857208,QR
TXN0039204,ACC0001700,ACC0004322,516.49,P2P,2026-08-07 02:55:19.401518,UPI_APP
TXN0021066,ACC0003422,ACC0001184,89.21,P2P,2026-08-07 02:55:41.630069,QR
TXN0032638,ACC0001072,ACC0003721,240.75,P2P,2026-08-07 02:55:44.142664,INTENT
TXN0031567,ACC0003927,ACC0002109,2385.62,P2P,2026-08-07 02:55:51.691072,QR
TXN0024308,ACC0002553,ACC0001840,2440.76,REFUND,2026-08-07 02:56:04.648825,INTENT
TXN0034224,ACC0001251,ACC0001394,262.79,P2M,2026-08-07 02:56:05.385150,QR
TXN0031063,ACC0000115,ACC0002217,910.09,P2P,2026-08-07 02:56:10.045940,INTENT
TXN0023272,ACC0002702,ACC0001352,2750.77,P2P,2026-08-07 02:56:24.743434,UPI_APP
TXN0024702,ACC0001312,ACC0002372,681.6,P2P,2026-08-07 02:56:24.792061,QR
TXN0016427,ACC0003408,ACC0002217,231.09,P2P,2026-08-07 02:56:35.780158,QR
TXN0009250,ACC0003257,ACC0002149,1393.48,P2P,2026-08-07 02:56:51.122347,INTENT
TXN0006416,ACC0000711,ACC0002383,1312.37,P2P,2026-08-07 02:56:53.062675,QR
TXN0027932,ACC0002818,ACC0000577,604.44,REFUND,2026-08-07 02:56:58.989051,INTENT
TXN0033206,ACC0000857,ACC0001835,193.91,P2P,2026-08-07 02:57:02.187968,UPI_APP
TXN0012251,ACC0004201,ACC0003921,281.02,P2P,2026-08-07 02:57:13.202741,QR
TXN0008098,ACC0001260,ACC0000947,2215.67,P2P,2026-08-07 02:57:18.247028,UPI_APP
TXN0018441,ACC0002592,ACC0004371,236.47,P2M,2026-08-07 02:58:27.976039,QR
TXN0025744,ACC0003534,ACC0001135,2666.0,P2P,2026-08-07 02:58:29.605273,QR
TXN0041528,ACC0004216,ACC0004383,298.12,P2P,2026-08-07 02:58:47.568528,UPI_APP
TXN0041178,ACC0001129,ACC0004141,1078.08,P2M,2026-08-07 02:59:09.463892,UPI_APP
TXN0027975,ACC0003465,ACC0000312,806.24,P2M,2026-08-07 02:59:14.343154,INTENT
TXN0005565,ACC0004009,ACC0002585,1009.43,P2P,2026-08-07 02:59:31.668752,INTENT
TXN0040080,ACC0000964,ACC0003526,161.28,P2P,2026-08-07 02:59:43.311985,UPI_APP
TXN0014676,ACC0003797,ACC0001082,519.32,P2P,2026-08-07 02:59:45.889507,INTENT
TXN0041032,ACC0002615,ACC0000253,487.83,P2P,2026-08-07 02:59:48.416793,UPI_APP
TXN0037803,ACC0000865,ACC0003251,4114.65,REFUND,2026-08-07 02:59:53.157576,QR
TXN0001740,ACC0004009,ACC0001743,653.13,P2P,2026-08-07 02:59:54.657875,QR
TXN0044592,ACC0001239,ACC0001319,2467.05,P2M,2026-08-07 02:59:56.048741,INTENT
TXN0007120,ACC0003591,ACC0003741,109.16,P2P,2026-08-07 02:59:56.898902,QR
TXN0003226,ACC0003033,ACC0000894,211.79,P2P,2026-08-07 03:00:00.556174,QR
TXN0023116,ACC0002721,ACC0004155,1407.32,P2P,2026-08-07 03:00:02.010595,INTENT
TXN0048227,ACC0004181,ACC0000476,1399.14,P2M,2026-08-07 03:00:08.801759,INTENT
TXN0017031,ACC0002389,ACC0000315,6010.93,P2M,2026-08-07 03:00:32.416164,UPI_APP
